file_number,api_number,operator_name,township,township_bearing,range,range_bearing,section,state,field_name,effective_on,action_type,slant,target_formation,elevation,depth,countyfips,well_status
28558,3305305999,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,30,ND,WADE FEDERAL,20140605,Approved,H,,2064,20890,38053,Drilling
28557,3305305998,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,29,ND,WADE FEDERAL,20140605,Approved,H,,2069,20590,38105,Drilling
28557,3305305998,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,30,ND,WADE FEDERAL,20140605,Approved,H,,2069,20590,38053,Drilling
28556,3305305997,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,29,ND,WADE FEDERAL,20140605,Approved,H,,2056,20688,38105,Permitted Location to Drill
28556,3305305997,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,30,ND,WADE FEDERAL,20140605,Approved,H,,2056,20688,38053,Permitted Location to Drill
28555,3305305996,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,29,ND,WADE FEDERAL,20140605,Approved,H,,2050,20775,38105,Permitted Location to Drill
28555,3305305996,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,30,ND,WADE FEDERAL,20140605,Approved,H,,2050,20775,38053,Permitted Location to Drill
28554,3305305995,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,29,ND,WADE FEDERAL,20140605,Approved,H,,2046,20694,38105,Permitted Location to Drill
28554,3305305995,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,30,ND,WADE FEDERAL,20140605,Approved,H,,2046,20694,38053,Permitted Location to Drill
28581,3302502573,OXY USA INC.,143,N,96,W,16,ND,STATE,20140610,Approved,H,,2494,20265,38025,Drilling
28581,3302502573,OXY USA INC.,143,N,96,W,21,ND,STATE,20140610,Approved,H,,2494,20265,38025,Drilling
28582,3302502574,OXY USA INC.,143,N,96,W,33,ND,SCHNEIDER,20140610,Approved,H,,2493,21221,38025,Drilling
28582,3302502574,OXY USA INC.,143,N,96,W,21,ND,SCHNEIDER,20140610,Approved,H,,2493,21221,38025,Drilling
28583,3302502575,OXY USA INC.,143,N,96,W,33,ND,SCHNEIDER,20140610,Approved,H,,2492,21350,38025,Drilling
28583,3302502575,OXY USA INC.,143,N,96,W,21,ND,SCHNEIDER,20140610,Approved,H,,2492,21350,38025,Drilling
28599,3305306010,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,20,ND,CHALMERS,20140611,Approved,H,,1970,20960,38105,Confidential Well Status
28599,3305306010,OASIS PETROLEUM NORTH AMERICA LLC,153,N,101,W,24,ND,CHALMERS,20140611,Approved,H,,1970,20960,38053,Confidential Well Status
28600,3305306011,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,20,ND,CHALMERS,20140611,Approved,H,,1960,21106,38105,Drilling
28600,3305306011,OASIS PETROLEUM NORTH AMERICA LLC,153,N,101,W,24,ND,CHALMERS,20140611,Approved,H,,1960,21106,38053,Drilling
28601,3305306012,OASIS PETROLEUM NORTH AMERICA LLC,153,N,101,W,20,ND,CHALMERS WADE FEDERAL,20140611,Approved,H,,1952,21226,38053,Confidential Well Status
28601,3305306012,OASIS PETROLEUM NORTH AMERICA LLC,153,N,101,W,24,ND,CHALMERS WADE FEDERAL,20140611,Approved,H,,1952,21226,38053,Confidential Well Status
28602,3306103144,EOG RESOURCES INC.,152,N,90,W,17,ND,PARSHALL,20140611,Approved,H,,1915,20251,38061,Drilling
28603,3306103145,EOG RESOURCES INC.,152,N,90,W,21,ND,PARSHALL,20140611,Approved,H,,1914,19837,38061,Permitted Location to Drill
28603,3306103145,EOG RESOURCES INC.,152,N,90,W,17,ND,PARSHALL,20140611,Approved,H,,1914,19837,38061,Permitted Location to Drill
28608,3306103146,EOG RESOURCES INC.,152,N,90,W,19,ND,PARSHALL,20140612,Approved,H,,1874,13600,38061,Confidential Well Status
28608,3306103146,EOG RESOURCES INC.,152,N,90,W,19,ND,PARSHALL,20140612,Approved,H,,1874,13600,38061,Confidential Well Status
28610,3306103147,WHITING OIL AND GAS CORPORATION,153,N,92,W,20,ND,BARTLESON,20140612,Approved,H,,2074,20612,38061,Active
28610,3306103147,WHITING OIL AND GAS CORPORATION,153,N,92,W,18,ND,BARTLESON,20140612,Approved,H,,2074,20612,38061,Active
28611,3306103148,WHITING OIL AND GAS CORPORATION,153,N,92,W,20,ND,BARTLESON,20140612,Approved,H,,2074,20572,38061,Active
28611,3306103148,WHITING OIL AND GAS CORPORATION,153,N,92,W,18,ND,BARTLESON,20140612,Approved,H,,2074,20572,38061,Active
28612,3306103149,WHITING OIL AND GAS CORPORATION,153,N,92,W,17,ND,BARTLESON,20140612,Approved,H,,2047,19028,38061,Permitted Location to Drill
28612,3306103149,WHITING OIL AND GAS CORPORATION,153,N,92,W,18,ND,BARTLESON,20140612,Approved,H,,2047,19028,38061,Permitted Location to Drill
28622,3305306017,QEP ENERGY COMPANY,149,N,95,W,18,ND,MOBERG,20140613,Approved,H,,2460,16017,38053,Confidential Well Status
28622,3305306017,QEP ENERGY COMPANY,149,N,95,W,18,ND,MOBERG,20140613,Approved,H,,2460,16017,38053,Confidential Well Status
28628,3302502583,"HRC OPERATING, LLC",148,N,94,W,33,ND,FORT BERTHOLD,20140616,Approved,H,,2337,21147,38025,Permitted Location to Drill
28628,3302502583,"HRC OPERATING, LLC",148,N,94,W,28,ND,FORT BERTHOLD,20140616,Approved,H,,2337,21147,38025,Permitted Location to Drill
28629,3302502584,"HRC OPERATING, LLC",148,N,94,W,33,ND,FORT BERTHOLD,20140616,Approved,H,,2337,21017,38025,Permitted Location to Drill
28629,3302502584,"HRC OPERATING, LLC",148,N,94,W,28,ND,FORT BERTHOLD,20140616,Approved,H,,2337,21017,38025,Permitted Location to Drill
28633,3305306018,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,20,ND,CHALMERS,20140616,Approved,H,,2058,20954,38105,Drilling
28633,3305306018,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,19,ND,CHALMERS,20140616,Approved,H,,2058,20954,38053,Drilling
28634,3305306019,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,20,ND,CHALMERS,20140616,Approved,H,,2056,20612,38105,Drilling
28634,3305306019,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,19,ND,CHALMERS,20140616,Approved,H,,2056,20612,38053,Drilling
28635,3305306020,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,20,ND,CHALMERS,20140616,Approved,H,,2055,20725,38105,Drilling
28635,3305306020,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,19,ND,CHALMERS,20140616,Approved,H,,2055,20725,38053,Drilling
28636,3305306021,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,19,ND,CHALMERS,20140616,Approved,H,,2054,20582,38053,Drilling
28636,3305306021,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,19,ND,CHALMERS,20140616,Approved,H,,2054,20582,38053,Drilling
28637,3305306022,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,20,ND,CHALMERS,20140616,Approved,H,,2052,20516,38105,Permitted Location to Drill
28637,3305306022,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,19,ND,CHALMERS,20140616,Approved,H,,2052,20516,38053,Permitted Location to Drill
28630,3306103154,EOG RESOURCES INC.,152,N,90,W,27,ND,PARSHALL,20140616,Approved,H,,1926,14626,38061,Permitted Location to Drill
28630,3306103154,EOG RESOURCES INC.,152,N,90,W,27,ND,PARSHALL,20140616,Approved,H,,1926,14626,38061,Permitted Location to Drill
28638,3306103155,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140616,Approved,H,,1929,14419,38061,Permitted Location to Drill
28638,3306103155,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140616,Approved,H,,1929,14419,38061,Permitted Location to Drill
28639,3306103156,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140616,Approved,H,,1929,15146,38061,Permitted Location to Drill
28639,3306103156,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140616,Approved,H,,1929,15146,38061,Permitted Location to Drill
28648,3305306023,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,20,ND,CHALMERS,20140617,Approved,H,,2054,20670,38105,Permitted Location to Drill
28648,3305306023,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,19,ND,CHALMERS,20140617,Approved,H,,2054,20670,38053,Permitted Location to Drill
28649,3305306024,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,20,ND,CHALMERS,20140617,Approved,H,,2051,20810,38105,Permitted Location to Drill
28649,3305306024,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,19,ND,CHALMERS,20140617,Approved,H,,2051,20810,38053,Permitted Location to Drill
28651,3305306025,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,17,ND,KLINE FEDERAL,20140617,Approved,H,,2056,20824,38053,Drilling
28651,3305306025,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,18,ND,KLINE FEDERAL,20140617,Approved,H,,2056,20824,38053,Drilling
28652,3305306026,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,17,ND,KLINE FEDERAL,20140617,Approved,H,,2055,20590,38105,Drilling
28652,3305306026,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,18,ND,KLINE FEDERAL,20140617,Approved,H,,2055,20590,38053,Drilling
28653,3305306027,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,17,ND,KLINE FEDERAL,20140617,Approved,H,,2055,20743,38105,Drilling
28653,3305306027,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,18,ND,KLINE FEDERAL,20140617,Approved,H,,2055,20743,38053,Drilling
28654,3305306028,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,20,ND,KLINE FEDERAL,20140617,Approved,H,,2056,20839,38105,Drilling
28654,3305306028,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,18,ND,KLINE FEDERAL,20140617,Approved,H,,2056,20839,38053,Drilling
28655,3305306029,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,20,ND,KLINE FEDERAL,20140617,Approved,H,,2056,20708,38105,Drilling
28655,3305306029,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,18,ND,KLINE FEDERAL,20140617,Approved,H,,2056,20708,38053,Drilling
28645,3306103157,WHITING OIL AND GAS CORPORATION,153,N,92,W,29,ND,HANSEN,20140617,Approved,H,,2168,19944,38061,Permitted Location to Drill
28645,3306103157,WHITING OIL AND GAS CORPORATION,153,N,92,W,28,ND,HANSEN,20140617,Approved,H,,2168,19944,38061,Permitted Location to Drill
28646,3306103158,WHITING OIL AND GAS CORPORATION,153,N,92,W,29,ND,HANSEN,20140617,Approved,H,,2168,20273,38061,Permitted Location to Drill
28646,3306103158,WHITING OIL AND GAS CORPORATION,153,N,92,W,28,ND,HANSEN,20140617,Approved,H,,2168,20273,38061,Permitted Location to Drill
28647,3306103159,WHITING OIL AND GAS CORPORATION,153,N,92,W,29,ND,HANSEN,20140617,Approved,H,,2168,20403,38061,Permitted Location to Drill
28647,3306103159,WHITING OIL AND GAS CORPORATION,153,N,92,W,28,ND,HANSEN,20140617,Approved,H,,2168,20403,38061,Permitted Location to Drill
28665,3305306031,QEP ENERGY COMPANY,149,N,95,W,4,ND,JOHNSON,20140618,Approved,H,,2393,21579,38053,Confidential Well Status
28665,3305306031,QEP ENERGY COMPANY,149,N,95,W,16,ND,JOHNSON,20140618,Approved,H,,2393,21579,38053,Confidential Well Status
28666,3305306032,QEP ENERGY COMPANY,149,N,95,W,4,ND,JOHNSON,20140618,Approved,H,,2393,21394,38053,Confidential Well Status
28666,3305306032,QEP ENERGY COMPANY,149,N,95,W,16,ND,JOHNSON,20140618,Approved,H,,2393,21394,38053,Confidential Well Status
28667,3305306033,QEP ENERGY COMPANY,149,N,95,W,4,ND,JOHNSON,20140618,Approved,H,,2391,21526,38053,Confidential Well Status
28667,3305306033,QEP ENERGY COMPANY,149,N,95,W,16,ND,JOHNSON,20140618,Approved,H,,2391,21526,38053,Confidential Well Status
28670,3306103163,EOG RESOURCES INC.,152,N,90,W,27,ND,PARSHALL,20140619,Approved,H,,1916,15655,38061,Permitted Location to Drill
28670,3306103163,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140619,Approved,H,,1916,15655,38061,Permitted Location to Drill
28671,3306103164,EOG RESOURCES INC.,152,N,90,W,27,ND,PARSHALL,20140619,Approved,H,,1922,15078,38061,Permitted Location to Drill
28671,3306103164,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140619,Approved,H,,1922,15078,38061,Permitted Location to Drill
28672,3306103165,EOG RESOURCES INC.,152,N,90,W,27,ND,PARSHALL,20140619,Approved,H,,1922,14636,38061,Permitted Location to Drill
28672,3306103165,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140619,Approved,H,,1922,14636,38061,Permitted Location to Drill
28669,3308900842,WHITING OIL AND GAS CORPORATION,140,N,99,W,14,ND,DOLYNIUK,20140619,Approved,H,,2686,21037,38089,Confidential Well Status
28669,3308900842,WHITING OIL AND GAS CORPORATION,140,N,99,W,26,ND,DOLYNIUK,20140619,Approved,H,,2686,21037,38089,Confidential Well Status
28673,3308900843,WHITING OIL AND GAS CORPORATION,140,N,99,W,23,ND,LYDIA,20140619,Approved,H,,2663,20572,38089,Confidential Well Status
28673,3308900843,WHITING OIL AND GAS CORPORATION,140,N,99,W,14,ND,LYDIA,20140619,Approved,H,,2663,20572,38089,Confidential Well Status
28674,3308900844,WHITING OIL AND GAS CORPORATION,140,N,99,W,18,ND,KOCH,20140619,Approved,H,,2619,20377,38089,Confidential Well Status
28674,3308900844,WHITING OIL AND GAS CORPORATION,140,N,99,W,19,ND,KOCH,20140619,Approved,H,,2619,20377,38089,Confidential Well Status
28687,3300701840,WHITING OIL AND GAS CORPORATION,140,N,100,W,4,ND,PRONGHORN STATE FEDERAL,20140620,Approved,H,,2727,22174,38007,Permitted Location to Drill
28687,3300701840,WHITING OIL AND GAS CORPORATION,140,N,100,W,16,ND,PRONGHORN STATE FEDERAL,20140620,Approved,H,,2727,22174,38007,Permitted Location to Drill
28688,3305306034,QEP ENERGY COMPANY,150,N,95,W,16,ND,STATE,20140620,Approved,H,,2297,20777,38053,Drilling
28689,3305306035,QEP ENERGY COMPANY,150,N,95,W,21,ND,STATE,20140620,Approved,H,,2299,20835,38053,Drilling
28689,3305306035,QEP ENERGY COMPANY,150,N,95,W,16,ND,STATE,20140620,Approved,H,,2299,20835,38053,Drilling
28690,3305306036,QEP ENERGY COMPANY,150,N,95,W,21,ND,STATE,20140620,Approved,H,,2300,20733,38053,Drilling
28690,3305306036,QEP ENERGY COMPANY,150,N,95,W,16,ND,STATE,20140620,Approved,H,,2300,20733,38053,Drilling
28685,3306103168,OASIS PETROLEUM NORTH AMERICA LLC,154,N,93,W,14,ND,RUUD,20140620,Approved,H,,2314,20605,38061,Confidential Well Status
28685,3306103168,OASIS PETROLEUM NORTH AMERICA LLC,154,N,93,W,23,ND,RUUD,20140620,Approved,H,,2314,20605,38061,Confidential Well Status
28686,3306103169,OASIS PETROLEUM NORTH AMERICA LLC,154,N,93,W,14,ND,RUUD,20140620,Approved,H,,2317,20607,38061,Confidential Well Status
28686,3306103169,OASIS PETROLEUM NORTH AMERICA LLC,154,N,93,W,23,ND,RUUD,20140620,Approved,H,,2317,20607,38061,Confidential Well Status
28691,3302502587,"HRC OPERATING, LLC",148,N,94,W,36,ND,FORT BERTHOLD,20140623,Approved,H,,2175,20291,38025,Permitted Location to Drill
28691,3302502587,"HRC OPERATING, LLC",148,N,94,W,25,ND,FORT BERTHOLD,20140623,Approved,H,,2175,20291,38025,Permitted Location to Drill
28692,3302502588,"HRC OPERATING, LLC",148,N,94,W,36,ND,FORT BERTHOLD,20140623,Approved,H,,2174,20353,38025,Permitted Location to Drill
28692,3302502588,"HRC OPERATING, LLC",148,N,94,W,25,ND,FORT BERTHOLD,20140623,Approved,H,,2174,20353,38025,Permitted Location to Drill
28693,3302502589,"HRC OPERATING, LLC",148,N,94,W,36,ND,FORT BERTHOLD,20140623,Approved,H,,2174,20263,38025,Permitted Location to Drill
28693,3302502589,"HRC OPERATING, LLC",148,N,94,W,25,ND,FORT BERTHOLD,20140623,Approved,H,,2174,20263,38025,Permitted Location to Drill
28697,3305306038,"EMERALD OIL, INC",149,N,102,W,29,ND,JOEL GOODSEN,20140623,Approved,H,,2396,20707,38053,Drilling
28697,3305306038,"EMERALD OIL, INC",149,N,102,W,32,ND,JOEL GOODSEN,20140623,Approved,H,,2396,20707,38053,Drilling
28698,3305306039,"EMERALD OIL, INC",148,N,103,W,11,ND,DUDLEY DAWSON,20140623,Approved,H,,2398,20740,38053,Drilling
28698,3305306039,"EMERALD OIL, INC",149,N,102,W,32,ND,DUDLEY DAWSON,20140623,Approved,H,,2398,20740,38053,Drilling
28699,3305306040,"EMERALD OIL, INC",149,N,102,W,29,ND,JOEL GOODSEN,20140623,Approved,H,,2401,20864,38053,Drilling
28699,3305306040,"EMERALD OIL, INC",149,N,102,W,32,ND,JOEL GOODSEN,20140623,Approved,H,,2401,20864,38053,Drilling
28700,3305306041,"EMERALD OIL, INC",148,N,103,W,11,ND,DUDLEY DAWSON,20140623,Approved,H,,2403,20815,38053,Permitted Location to Drill
28700,3305306041,"EMERALD OIL, INC",149,N,102,W,32,ND,DUDLEY DAWSON,20140623,Approved,H,,2403,20815,38053,Permitted Location to Drill
28701,3310503586,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,24,ND,COOK,20140623,Approved,H,,2148,21551,38105,Permitted Location to Drill
28701,3310503586,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,12,ND,COOK,20140623,Approved,H,,2148,21551,38105,Permitted Location to Drill
28696,3305306037,"EMERALD OIL, INC",149,N,102,W,29,ND,JOEL GOODSEN,20140623,Approved,H,,2395,20735,38053,Drilling
28696,3305306037,"EMERALD OIL, INC",149,N,102,W,32,ND,JOEL GOODSEN,20140623,Approved,H,,2395,20735,38053,Drilling
28707,3301301794,CORNERSTONE NATURAL RESOURCES LLC,163,N,90,W,26,ND,HUFF,20140624,Approved,H,,1916,16512,38013,Permitted Location to Drill
28707,3301301794,CORNERSTONE NATURAL RESOURCES LLC,163,N,90,W,35,ND,HUFF,20140624,Approved,H,,1916,16512,38013,Permitted Location to Drill
28714,3306103170,EOG RESOURCES INC.,152,N,90,W,27,ND,PARSHALL,20140625,Approved,H,,1930,16003,38061,Permitted Location to Drill
28714,3306103170,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140625,Approved,H,,1930,16003,38061,Permitted Location to Drill
28715,3310503587,KODIAK OIL & GAS (USA) INC.,153,N,98,W,7,ND,P JOHNSON,20140625,Approved,H,,2172,20834,38105,Permitted Location to Drill
28715,3310503587,KODIAK OIL & GAS (USA) INC.,153,N,98,W,6,ND,P JOHNSON,20140625,Approved,H,,2172,20834,38105,Permitted Location to Drill
28716,3310503588,KODIAK OIL & GAS (USA) INC.,153,N,98,W,7,ND,P JOHNSON,20140625,Approved,H,,2199,20829,38105,Permitted Location to Drill
28716,3310503588,KODIAK OIL & GAS (USA) INC.,153,N,98,W,6,ND,P JOHNSON,20140625,Approved,H,,2199,20829,38105,Permitted Location to Drill
28717,3310503589,KODIAK OIL & GAS (USA) INC.,153,N,98,W,7,ND,P JOHNSON,20140625,Approved,H,,2202,20764,38105,Permitted Location to Drill
28717,3310503589,KODIAK OIL & GAS (USA) INC.,153,N,98,W,6,ND,P JOHNSON,20140625,Approved,H,,2202,20764,38105,Permitted Location to Drill
28729,3302502599,OXY USA INC.,143,N,95,W,31,ND,DELVIN DUKART,20140626,Approved,H,,2260,20984,38025,Drilling
28729,3302502599,OXY USA INC.,143,N,95,W,19,ND,DELVIN DUKART,20140626,Approved,H,,2260,20984,38025,Drilling
28730,3302502600,OXY USA INC.,143,N,95,W,31,ND,DELVIN DUKART,20140626,Approved,H,,2260,21048,38025,Drilling
28730,3302502600,OXY USA INC.,143,N,95,W,19,ND,DELVIN DUKART,20140626,Approved,H,,2260,21048,38025,Drilling
28725,3306103175,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140626,Approved,H,,1922,16009,38061,Permitted Location to Drill
28725,3306103175,EOG RESOURCES INC.,152,N,90,W,29,ND,PARSHALL,20140626,Approved,H,,1922,16009,38061,Permitted Location to Drill
28726,3306103176,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140626,Approved,H,,1922,15673,38061,Drilling
28726,3306103176,EOG RESOURCES INC.,152,N,90,W,29,ND,PARSHALL,20140626,Approved,H,,1922,15673,38061,Drilling
28727,3306103177,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140626,Approved,H,,1923,15075,38061,Drilling
28727,3306103177,EOG RESOURCES INC.,152,N,90,W,29,ND,PARSHALL,20140626,Approved,H,,1923,15075,38061,Drilling
28728,3306103178,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140626,Approved,H,,1923,14725,38061,Permitted Location to Drill
28728,3306103178,EOG RESOURCES INC.,152,N,90,W,29,ND,PARSHALL,20140626,Approved,H,,1923,14725,38061,Permitted Location to Drill
28744,3305306051,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,32,ND,WADE FEDERAL,20140627,Approved,H,,2058,20729,38105,Drilling
28744,3305306051,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,30,ND,WADE FEDERAL,20140627,Approved,H,,2058,20729,38053,Drilling
28738,3306103180,EOG RESOURCES INC.,152,N,90,W,29,ND,PARSHALL,20140627,Approved,H,,1933,14491,38061,Permit Now Cancelled
28738,3306103180,EOG RESOURCES INC.,152,N,90,W,29,ND,PARSHALL,20140627,Approved,H,,1933,14491,38061,Permit Now Cancelled
28739,3306103181,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140627,Approved,H,,1932,15162,38061,Drilling
28739,3306103181,EOG RESOURCES INC.,152,N,90,W,29,ND,PARSHALL,20140627,Approved,H,,1932,15162,38061,Drilling
28740,3306103182,EOG RESOURCES INC.,152,N,90,W,28,ND,PARSHALL,20140627,Approved,H,,1931,15703,38061,Permitted Location to Drill
28740,3306103182,EOG RESOURCES INC.,152,N,90,W,29,ND,PARSHALL,20140627,Approved,H,,1931,15703,38061,Permitted Location to Drill
28734,3310503592,"LIBERTY RESOURCES MANAGEMENT COMPANY, LLC",158,N,95,W,8,ND,GOHRICK,20140627,Approved,H,,2443,19676,38105,Drilling
28734,3310503592,"LIBERTY RESOURCES MANAGEMENT COMPANY, LLC",158,N,95,W,17,ND,GOHRICK,20140627,Approved,H,,2443,19676,38105,Drilling
90315,3306190315,"URAN SWD, LLC",152,N,92,W,6,ND,STUBSTAD SWD,20140627,Approved,V,,2054,5650,38061,Completed
28754,3305306055,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,17,ND,KLINE FEDERAL,20140630,Approved,H,,2026,20656,38053,Permitted Location to Drill
28754,3305306055,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,18,ND,KLINE FEDERAL,20140630,Approved,H,,2026,20656,38053,Permitted Location to Drill
28755,3305306056,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,17,ND,KLINE FEDERAL,20140630,Approved,H,,2018,20832,38053,Permitted Location to Drill
28755,3305306056,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,18,ND,KLINE FEDERAL,20140630,Approved,H,,2018,20832,38053,Permitted Location to Drill
28756,3305306057,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,17,ND,KLINE FEDERAL,20140630,Approved,H,,2020,20695,38053,Permitted Location to Drill
28756,3305306057,OASIS PETROLEUM NORTH AMERICA LLC,153,N,100,W,18,ND,KLINE FEDERAL,20140630,Approved,H,,2020,20695,38053,Permitted Location to Drill
28757,3302502601,OXY USA INC.,143,N,97,W,1,ND,KENNETH STROH,20140701,Approved,H,,2486,21224,38025,Drilling
28757,3302502601,OXY USA INC.,143,N,97,W,13,ND,KENNETH STROH,20140701,Approved,H,,2486,21224,38025,Drilling
28758,3302502602,OXY USA INC.,143,N,97,W,24,ND,RAPHAEL STROH,20140701,Approved,H,,2486,20562,38025,Drilling
28758,3302502602,OXY USA INC.,143,N,97,W,13,ND,RAPHAEL STROH,20140701,Approved,H,,2486,20562,38025,Drilling
28759,3302502603,OXY USA INC.,143,N,97,W,24,ND,RAPHAEL STROH,20140701,Approved,H,,2487,20780,38025,Drilling
28759,3302502603,OXY USA INC.,143,N,97,W,13,ND,RAPHAEL STROH,20140701,Approved,H,,2487,20780,38025,Drilling
28764,3301301795,OASIS PETROLEUM NORTH AMERICA LLC,159,N,93,W,13,ND,STEVEN VAN BERKOM,20140702,Approved,H,,2310,19279,38013,Confidential Well Status
28764,3301301795,OASIS PETROLEUM NORTH AMERICA LLC,159,N,93,W,24,ND,STEVEN VAN BERKOM,20140702,Approved,H,,2310,19279,38013,Confidential Well Status
28768,3306103184,OASIS PETROLEUM NORTH AMERICA LLC,153,N,93,W,10,ND,LANGVED,20140702,Approved,H,,2243,20702,38061,Permitted Location to Drill
28768,3306103184,OASIS PETROLEUM NORTH AMERICA LLC,153,N,93,W,3,ND,LANGVED,20140702,Approved,H,,2243,20702,38061,Permitted Location to Drill
28769,3306103185,OASIS PETROLEUM NORTH AMERICA LLC,153,N,93,W,10,ND,LANGVED,20140702,Approved,H,,2242,20516,38061,Drilling
28769,3306103185,OASIS PETROLEUM NORTH AMERICA LLC,153,N,93,W,3,ND,LANGVED,20140702,Approved,H,,2242,20516,38061,Drilling
28770,3306103186,WHITING OIL AND GAS CORPORATION,153,N,91,W,19,ND,URAN FEDERAL,20140702,Approved,H,,2422,17782,38061,Permitted Location to Drill
28770,3306103186,WHITING OIL AND GAS CORPORATION,153,N,92,W,24,ND,URAN FEDERAL,20140702,Approved,H,,2422,17782,38061,Permitted Location to Drill
28799,3308900845,WHITING OIL AND GAS CORPORATION,140,N,98,W,31,ND,TOMCHUK,20140707,Approved,H,,2572,21805,38089,Permitted Location to Drill
28799,3308900845,WHITING OIL AND GAS CORPORATION,140,N,98,W,30,ND,TOMCHUK,20140707,Approved,H,,2572,21805,38089,Permitted Location to Drill
28809,3308900846,FIDELITY EXPLORATION & PRODUCTION COMPANY,139,N,98,W,12,ND,HENRY,20140708,Approved,H,,2496,21757,38089,Drilling
28809,3308900846,FIDELITY EXPLORATION & PRODUCTION COMPANY,140,N,98,W,36,ND,HENRY,20140708,Approved,H,,2496,21757,38089,Drilling
28810,3308900847,FIDELITY EXPLORATION & PRODUCTION COMPANY,139,N,98,W,12,ND,DOROTHY,20140708,Approved,H,,2497,20751,38089,Drilling
28810,3308900847,FIDELITY EXPLORATION & PRODUCTION COMPANY,140,N,98,W,36,ND,DOROTHY,20140708,Approved,H,,2497,20751,38089,Drilling
28811,3308900848,FIDELITY EXPLORATION & PRODUCTION COMPANY,139,N,98,W,12,ND,STEFFAN,20140708,Approved,H,,2503,20361,38089,Drilling
28811,3308900848,FIDELITY EXPLORATION & PRODUCTION COMPANY,140,N,98,W,36,ND,STEFFAN,20140708,Approved,H,,2503,20361,38089,Drilling
28806,3305306091,"CONTINENTAL RESOURCES, INC.",152,N,100,W,2,ND,FLORIDA FEDERAL,20140708,Approved,H,,2043,25639,38053,Permit Now Cancelled
28806,3305306091,"CONTINENTAL RESOURCES, INC.",152,N,100,W,14,ND,FLORIDA FEDERAL,20140708,Approved,H,,2043,25639,38053,Permit Now Cancelled
